timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1417244400,525.938138166771,0,0,438,-2.38451588996981,110.25,38.5122739112551,-58.4396198545145
1417248000,662.285839293998,0,0,441,12.445537077611,190.958601534468,74.3999999999993,-56.5182993180797
1417251600,715.381788429637,0,0,444,0.182232218561714,220.5,105.217489040559,-54.5179328294828
1417255200,701.661590063918,0,0,447,-12.7202734715373,190.958601534469,128.864580083124,-52.4413180821379
1417258800,665.595932746329,0,0,450,11.9075292040583,110.25,143.729762951813,-50.2913594095431
1417262400,557.339245347398,0,0,453,3.61030907070702,-1.08286818145532E-13,148.8,-48.0710637233084
1417266000,436.41057213727,0,0,456,-7.28565450682822,-110.249999999998,143.729762951814,-45.783536307717
1417269600,344.802134141716,0,0,459,-8.67186793023525,-190.958601534468,128.864580083125,-43.4319764767053
1417273200,295.084692854802,0,0,462,-10.6131230864239,-220.5,105.217489040559,-41.0196730993325
1417276800,309.615346815068,0,0,465,-0.276051650463144,-190.958601534469,74.4000000000001,-38.55
1417280400,373.600642637767,0,0,468,13.3647799663649,-110.25,38.512273911255,-36.0264112398531
1417284000,445.502232279824,0,0,471,7.95466856578918,-2.2688367423022E-12,7.65539472232579E-13,-33.4524362859637
1417287600,510.056619177395,0,0,474,-4.84943183629673,110.249999999999,-38.5122739112546,-30.8316750750521
1417291200,574.021264262733,0,0,477,8.6304557069139,190.958601534468,-74.3999999999997,-28.1677929786491
1417294800,551.552382833106,0,0,480,-18.2656124495927,220.5,-105.217489040558,-25.4645156767434
1417298400,529.869034028441,0,0,483,7.50063652417722,190.958601534469,-128.864580083125,-22.7256239470808
1417302000,447.891299471876,0,0,486,15.3260108010917,110.250000000002,-143.729762951813,-19.9549483774043
1417305600,334.485863785508,0,0,489,11.4422277935385,1.51246683804789E-12,-148.8,-17.1563640080319
1417309200,216.94534622256,0,0,492,-6.74110591336602,-110.249999999999,-143.729762951813,-14.3337849122608
1417312800,157.520637912311,0,0,495,-6.16502174791356,-190.958601534467,-128.864580083125,-11.4911587221831
1417316400,160.520257397433,0,0,498,-3.12979245444273,-220.5,-105.217489040559,-8.63246110756512
1417320000,216.175001663893,0,0,501,-13.704706586126,-190.958601534468,-74.3999999999997,-5.76169021551328
1417323600,366.903345768537,0,0,504,14.5484807584943,-110.249999999999,-38.5122739112545,-2.8828610787047
1417327200,486.218055029012,0,0,507,-20.7819449709872,-7.56096933793576E-13,-2.55118421198377E-13,-1.88840536428522E-14
1417330800,659.975971365878,0,0,510,-1.66916362408135,110.25,38.5122739112551,2.88286107870473
1417334400,782.079461463658,0,0,513,-2.04083028632483,190.958601534469,74.4000000000002,5.76169021551331
1417338000,849.481372455823,0,0,516,-0.868577692299821,220.5,105.217489040558,8.63246110756502
1417341600,849.854992222745,0,0,519,-0.459348117031532,190.958601534469,128.864580083124,11.491158722183
1417345200,803.273449087123,0,0,522,12.9599012230481,110.250000000001,143.729762951813,14.3337849122607
1417348800,685.980331283453,0,0,525,-4.97603272458235,3.13322049424131E-12,148.8,17.1563640080318
1417352400,603.16399220098,0,0,528,21.7292808717602,-110.249999999998,143.729762951814,19.9549483774043
1417356000,501.251414487049,0,0,531,9.61981199131123,-190.958601534468,128.864580083125,22.7256239470807
1417359600,456.108867289511,0,0,534,11.9268625722096,-220.5,105.217489040558,25.4645156767434
1417363200,428.991071116036,0,0,537,-19.6181203281442,-190.958601534469,74.4000000000002,28.1677929786491
1417366800,490.489304286658,0,0,540,-8.60464469964929,-110.25,38.5122739112551,30.831675075052
1417370400,577.807110463434,0,0,543,1.35467417746963,7.56642874715047E-13,-2.55302629835825E-13,33.4524362859637
1417374000,644.327669459846,0,0,546,-9.43646786875116,110.249999999999,-38.5122739112545,36.026411239853
1417377600,693.105879017544,0,0,549,-11.0027225169242,190.958601534468,-74.3999999999997,38.55
1417381200,724.068531721779,0,0,552,15.7663476630046,220.5,-105.217489040558,41.0196730993324
1417384800,637.757883836508,0,0,555,-22.768114091543,190.95860153447,-128.864580083124,43.4319764767052
1417388400,561.72337352055,0,0,558,-8.58039983535613,110.250000000002,-143.729762951813,45.7835363077169
1417392000,466.64087075872,0,0,561,6.36980703540975,1.62048068573268E-12,-148.8,48.0710637233083
1417395600,358.34917898159,0,0,564,-1.96241747613856,-110.250000000002,-143.729762951813,50.2913594095432
1417399200,289.031440399536,0,0,567,-10.5866960650086,-190.958601534469,-128.864580083125,52.4413180821379
1417402800,317.321976773948,0,0,570,18.5215329850233,-220.5,-105.217489040558,54.5179328294828
1417406400,367.298855312796,0,0,573,3.13915752918385,-190.958601534468,-74.3999999999997,56.5182993180796
1417410000,464.047951020259,0,0,576,-21.6293949229988,-110.250000000001,-38.5122739112556,58.4396198545144
1417413600,634.37015903105,0,0,579,-4.90904826723375,-8.64110781478373E-13,-2.91563909941002E-13,60.2792072982851
1417417200,810.367415140835,0,0,582,17.5706524095696,110.25,38.512273911255,62.0344888200101
1417420800,936.094453501812,0,0,585,22.0328424675819,190.958601534467,74.3999999999992,63.7030094997632
1417424400,986.44370400301,0,0,588,7.44377920195182,220.5,105.217489040558,65.2824357605007
1417428000,977.950836124865,0,0,591,0.357095875490741,190.958601534469,128.864580083124,66.7705586317802
1417431600,891.467761981269,0,0,594,-24.6772978097526,110.250000000003,143.729762951813,68.1652968392054
1417435200,831.211080691193,0,0,597,15.9463809759161,1.07740877224061E-13,148.8,69.4646997152765
1417438800,695.846853453582,0,0,600,-8.29985942580626,-110.25,143.729762951813,70.6669499275752
1417442400,617.717193326333,0,0,603,5.04084875721004,-190.958601534469,128.864580083124,71.7703660204682
1417446000,550.122717214361,0,0,606,-13.3681765929729,-220.5,105.217489040559,72.7734047667751
1417449600,572.799495713399,0,0,609,6.68343392175668,-190.958601534469,74.4000000000002,73.6746633261114
1417453200,586.157656899625,0,0,612,-28.5774982185174,-110.25,38.5122739112551,74.4728812068872
1417456800,715.660771890345,0,0,615,25.4938298611285,-2.48486443767179E-12,8.38430449717829E-13,75.1669420292186
1417460400,757.540555033708,0,0,618,-7.95304614132277,110.249999999998,-38.5122739112545,75.7558750862865
1417464000,821.045883184329,0,0,621,7.24842494790278,190.958601534468,-74.3999999999997,76.2388567019574
1417467600,794.316611977714,0,0,624,-21.5811103644974,220.5,-105.217489040557,76.615211382769
1417471200,768.277007429787,0,0,627,2.29857321577349,190.958601534469,-128.864580083125,76.884412762669
1417474800,697.052225141046,0,0,630,23.4859037536746,110.249999999999,-143.729762951813,77.0460843391855
1417478400,573.427743788667,0,0,633,12.1277437886683,-1.40499893128456E-12,-148.8,77.1
1417482000,463.644173709755,0,0,636,4.57785232238196,-110.249999999999,-143.729762951813,77.0460843391855
1417485600,390.72610621908,0,0,639,-5.33512492599613,-190.958601534469,-128.864580083125,76.884412762669
1417489200,390.931946935503,0,0,642,-1.96577540670742,-220.5,-105.217489040558,76.615211382769
1417492800,489.694316151299,0,0,645,33.8140609838122,-190.95860153447,-74.4000000000007,76.2388567019574
1417496400,570.310340124314,0,0,648,-4.68326105071536,-110.250000000001,-38.5122739112556,75.7558750862865
1417500000,720.025568377132,0,0,651,-6.14137365208538,-9.72124629163169E-13,-3.28009398683627E-13,75.1669420292186
1417503600,870.278511514847,0,0,654,-6.95664360329149,110.249999999997,38.512273911254,74.4728812068872
1417507200,983.328773338137,0,0,657,-12.7044915224408,190.958601534467,74.3999999999992,73.6746633261115
1417510800,1062.9077330154,0,0,660,4.41683920806359,220.5,105.217489040559,72.7734047667751
1417514400,1056.52609032353,0,0,663,1.93254268546837,190.958601534468,128.864580083125,71.7703660204681
1417518000,1003.91059523728,0,0,666,13.2638823578951,110.250000000001,143.729762951813,70.6669499275752
1417521600,892.181869038222,0,0,669,4.91716932294562,2.15754724908858E-13,148.8,69.4646997152765
1417525200,759.557117729286,0,0,672,-14.0879420617327,-110.25,143.729762951813,68.1652968392055
1417528800,676.157467588995,0,0,675,-3.51906959144275,-190.958601534468,128.864580083125,66.7705586317803
1417532400,629.078741566871,0,0,678,1.07881676581202,-220.5,105.217489040559,65.2824357605008
1417536000,653.198826010596,0,0,681,25.0544180453016,-190.958601534469,74.4000000000002,63.7030094997632
1417539600,662.604751143664,0,0,684,-11.6920115875996,-110.250000000003,38.5122739112561,62.0344888200101
1417543200,744.668483276428,0,0,687,-2.61072402185559,-2.59287828535659E-12,8.74875938460454E-13,60.2792072982851
1417546800,829.007856802604,0,0,690,8.83051085934536,110.249999999998,-38.5122739112545,58.4396198545145
1417550400,859.098308732337,0,0,693,-6.97859212021184,190.95860153447,-74.4000000000005,56.5182993180796
1417554000,860.742825750106,0,0,696,-5.05761803881848,220.5,-105.217489040558,54.5179328294828
1417557600,805.658567915308,0,0,699,-7.87677161817415,190.958601534469,-128.864580083124,52.4413180821379
1417561200,698.880125446267,0,0,702,-19.9314710114625,110.249999999999,-143.729762951813,50.2913594095431
1417564800,570.386565629229,0,0,705,-33.8844980940807,1.83650838110228E-12,-148.8,48.0710637233084
1417568400,498.720173220288,0,0,708,-1.08360013561647,-110.249999999999,-143.729762951813,45.783536307717
1417572000,420.180023461691,0,0,711,-14.4287713974211,-190.958601534468,-128.864580083125,43.4319764767053
1417575600,431.429365170698,0,0,714,2.12718111192404,-220.5,-105.217489040559,41.0196730993325
1417579200,499.216381500853,0,0,717,9.02498303532357,-190.95860153447,-74.4000000000007,38.5500000000001
1417582800,599.086072677732,0,0,720,-8.1780646508636,-110.250000000002,-38.5122739112556,36.0264112398531
1417586400,755.288296548423,0,0,723,-1.1641397375353,-4.21363194155001E-12,-1.42174247823728E-12,33.4524362859638
1417590000,897.855340908647,0,0,726,-7.73860807765997,110.25,38.512273911255,30.8316750750521
1417593600,1022.56138108076,0,0,729,0.034986567637155,190.958601534469,74.4000000000001,28.167792978649
1417597200,1073.79934575187,0,0,732,-9.38265896543095,220.5,105.217489040558,25.4645156767433
1417600800,1069.93790666066,0,0,735,-7.61089890401434,190.95860153447,128.864580083124,22.7256239470807
1417604400,1021.34772945073,0,0,738,9.41301812151537,110.250000000001,143.729762951813,19.9549483774044
1417608000,900.01289703669,0,0,741,-6.94346697134483,3.4572620372957E-12,148.8,17.1563640080319
1417611600,801.657718616907,0,0,744,9.84417075283274,-110.25,143.729762951813,14.3337849122608
1417615200,698.913237842936,0,0,747,2.51610057209531,-190.958601534468,128.864580083125,11.4911587221831
1417618800,637.106900505057,0,0,750,-6.24304964306749,-220.5,105.217489040559,8.63246110756513
1417622400,636.104739569813,0,0,753,-6.09834911123124,-190.958601534469,74.4000000000002,5.76169021551343
1417626000,690.822439741832,0,0,756,3.67730475187102,-110.249999999997,38.5122739112541,2.88286107870471
1417629600,750.616404701403,0,0,759,-8.38359529859751,4.32601331660657E-13,-1.4596616360795E-13,2.83260804642783E-14
1417633200,843.818870590224,0,0,762,12.9640055801848,110.249999999998,-38.5122739112544,-2.88286107870465
1417636800,872.699518320014,0,0,765,-3.09739299894228,190.95860153447,-74.4000000000005,-5.76169021551324
1417640400,868.564965893892,0,0,768,-6.08508395798447,220.5,-105.217489040558,-8.63246110756508
1417644000,818.494918439538,0,0,771,-3.10794428962577,190.95860153447,-128.864580083124,-11.4911587221831
1417647600,728.546249350624,0,0,774,2.35979721469887,110.25,-143.729762951813,-14.3337849122607
1417651200,613.070723233027,0,0,777,2.02708724105649,1.94452222878707E-12,-148.8,-17.1563640080318
1417654800,492.630604845536,0,0,780,-13.4346838252497,-110.249999999996,-143.729762951814,-19.9549483774043
1417658400,457.747993337053,0,0,783,17.2967989017271,-190.958601534468,-128.864580083125,-22.7256239470806
1417662000,415.482514705655,0,0,786,-19.3354805770427,-220.5,-105.217489040559,-25.4645156767433
1417665600,491.252924058242,0,0,789,-4.22068142864068,-190.958601534468,-74.3999999999998,-28.1677929786491
1417669200,625.00129702667,0,0,792,12.5952460129793,-110.250000000002,-38.5122739112557,-30.831675075052
1417672800,761.275685519901,0,0,795,-0.271878194137762,1.94534114016928E-12,6.56387214642152E-13,-33.4524362859637
1417676400,900.762155691065,0,0,798,-9.97370698033646,110.25,38.5122739112549,-36.026411239853
1417680000,1023.46860035159,0,0,801,-4.34000118287277,190.958601534467,74.3999999999991,-38.5499999999999
1417683600,1076.69614679522,0,0,804,-12.0016691460104,220.5,105.217489040558,-41.0196730993324
1417687200,1094.12357116469,0,0,807,10.7323660238033,190.95860153447,128.864580083124,-43.4319764767053
1417690800,1026.61012646009,0,0,810,8.41389981599086,110.250000000004,143.729762951813,-45.783536307717
1417694400,910.627841297793,0,0,813,-3.10109497889902,4.31782420278451E-13,148.8,-48.0710637233083
1417698000,787.502433955055,0,0,816,-11.6859695872177,-110.249999999997,143.729762951814,-50.2913594095431
1417701600,692.070925952428,0,0,819,-12.3937345140896,-190.958601534469,128.864580083124,-52.4413180821379
1417705200,667.245439898988,0,0,822,15.0458836879119,-220.5,105.217489040559,-54.5179328294829
1417708800,660.697842743187,0,0,825,8.77474359573502,-190.958601534468,74.3999999999994,-56.5182993180796
1417712400,672.811426262398,0,0,828,-25.0112277943428,-110.25,38.5122739112552,-58.4396198545144
1417716000,771.253504013208,0,0,831,0.532711311495357,-2.80890598072618E-12,9.47766915945705E-13,-60.2792072982851
1417719600,871.798734408135,0,0,834,28.0954971393995,110.250000000001,-38.5122739112554,-62.0344888200101
1417723200,878.546508529649,0,0,837,-11.3090835050561,190.958601534468,-74.3999999999996,-63.7030094997632
